#,station,moment,variable
41144,03006,2016-12-09 00:00:00.000000,PM25
41145,03006,2016-12-09 00:00:00.000000,SO2
41146,03006,2016-12-09 00:01:00.000000,CO
41147,03006,2016-12-09 00:01:00.000000,NO2
41148,03006,2016-12-09 00:01:00.000000,O3
41149,03006,2016-12-09 00:01:00.000000,PM25
41150,03006,2016-12-09 00:01:00.000000,SO2
41151,03006,2016-12-09 00:02:00.000000,CO
41152,03006,2016-12-09 00:02:00.000000,NO2
41153,03006,2016-12-09 00:02:00.000000,O3
41154,03006,2016-12-09 00:02:00.000000,PM25
41155,03006,2016-12-09 00:02:00.000000,SO2
41156,03006,2016-12-09 00:03:00.000000,CO
41157,03006,2016-12-09 00:03:00.000000,NO2
41158,03006,2016-12-09 00:03:00.000000,O3
41159,03006,2016-12-09 00:03:00.000000,PM25
41160,03006,2016-12-09 00:03:00.000000,SO2
41161,03006,2016-12-09 00:04:00.000000,CO
41162,03006,2016-12-09 00:04:00.000000,NO2
41163,03006,2016-12-09 00:04:00.000000,O3
41164,03006,2016-12-09 00:04:00.000000,PM25
41165,03006,2016-12-09 00:04:00.000000,SO2
41166,03006,2016-12-09 00:05:00.000000,CO
41167,03006,2016-12-09 00:05:00.000000,NO2
41168,03006,2016-12-09 00:05:00.000000,O3
41169,03006,2016-12-09 00:05:00.000000,PM25
41170,03006,2016-12-09 00:05:00.000000,SO2
41171,03006,2016-12-09 00:06:00.000000,CO
41172,03006,2016-12-09 00:06:00.000000,NO2
41173,03006,2016-12-09 00:06:00.000000,O3
41174,03006,2016-12-09 00:06:00.000000,PM25
41175,03006,2016-12-09 00:06:00.000000,SO2
41176,03006,2016-12-09 00:07:00.000000,CO
41177,03006,2016-12-09 00:07:00.000000,NO2
41178,03006,2016-12-09 00:07:00.000000,O3
41179,03006,2016-12-09 00:07:00.000000,PM25
41180,03006,2016-12-09 00:07:00.000000,SO2
41181,03006,2016-12-09 00:08:00.000000,CO
41182,03006,2016-12-09 00:08:00.000000,NO2
41183,03006,2016-12-09 00:08:00.000000,O3
41184,03006,2016-12-09 00:08:00.000000,PM25
41185,03006,2016-12-09 00:08:00.000000,SO2
41186,03006,2016-12-09 00:09:00.000000,CO
41187,03006,2016-12-09 00:09:00.000000,NO2
41188,03006,2016-12-09 00:09:00.000000,O3
41189,03006,2016-12-09 00:09:00.000000,PM25
41190,03006,2016-12-09 00:09:00.000000,SO2
41191,03006,2016-12-09 00:10:00.000000,CO
41192,03006,2016-12-09 00:10:00.000000,NO2
41193,03006,2016-12-09 00:10:00.000000,O3
41194,03006,2016-12-09 00:10:00.000000,PM25
41195,03006,2016-12-09 00:10:00.000000,SO2
41196,03006,2016-12-09 00:11:00.000000,CO
41197,03006,2016-12-09 00:11:00.000000,NO2
41198,03006,2016-12-09 00:11:00.000000,O3
41199,03006,2016-12-09 00:11:00.000000,PM25
41200,03006,2016-12-09 00:11:00.000000,SO2
41201,03006,2016-12-09 00:12:00.000000,CO
41202,03006,2016-12-09 00:12:00.000000,NO2
41203,03006,2016-12-09 00:12:00.000000,O3
41204,03006,2016-12-09 00:12:00.000000,PM25
41205,03006,2016-12-09 00:12:00.000000,SO2
41206,03006,2016-12-09 00:13:00.000000,CO
41207,03006,2016-12-09 00:13:00.000000,NO2
41208,03006,2016-12-09 00:13:00.000000,O3
41209,03006,2016-12-09 00:13:00.000000,PM25
41210,03006,2016-12-09 00:13:00.000000,SO2
41211,03006,2016-12-09 00:14:00.000000,CO
41212,03006,2016-12-09 00:14:00.000000,NO2
41213,03006,2016-12-09 00:14:00.000000,O3
41214,03006,2016-12-09 00:14:00.000000,PM25
41215,03006,2016-12-09 00:14:00.000000,SO2
41216,03006,2016-12-09 00:15:00.000000,CO
41217,03006,2016-12-09 00:15:00.000000,NO2
41218,03006,2016-12-09 00:15:00.000000,O3
41219,03006,2016-12-09 00:15:00.000000,PM25
41220,03006,2016-12-09 00:15:00.000000,SO2
41221,03006,2016-12-09 00:16:00.000000,CO
41222,03006,2016-12-09 00:16:00.000000,NO2
41223,03006,2016-12-09 00:16:00.000000,O3
41224,03006,2016-12-09 00:16:00.000000,PM25
41225,03006,2016-12-09 00:16:00.000000,SO2
41226,03006,2016-12-09 00:17:00.000000,CO
41227,03006,2016-12-09 00:17:00.000000,NO2
41228,03006,2016-12-09 00:17:00.000000,O3
41229,03006,2016-12-09 00:17:00.000000,PM25
41230,03006,2016-12-09 00:17:00.000000,SO2
41231,03006,2016-12-09 00:18:00.000000,CO
41232,03006,2016-12-09 00:18:00.000000,NO2
41233,03006,2016-12-09 00:18:00.000000,O3
41234,03006,2016-12-09 00:18:00.000000,PM25
41235,03006,2016-12-09 00:18:00.000000,SO2
41236,03006,2016-12-09 00:19:00.000000,CO
41237,03006,2016-12-09 00:19:00.000000,NO2
41238,03006,2016-12-09 00:19:00.000000,O3
41239,03006,2016-12-09 00:19:00.000000,PM25
41240,03006,2016-12-09 00:19:00.000000,SO2
41241,03006,2016-12-09 00:20:00.000000,CO
41242,03006,2016-12-09 00:20:00.000000,NO2
41243,03006,2016-12-09 00:20:00.000000,O3
41244,03006,2016-12-09 00:20:00.000000,PM25
41245,03006,2016-12-09 00:20:00.000000,SO2
41246,03006,2016-12-09 00:21:00.000000,CO
41247,03006,2016-12-09 00:21:00.000000,NO2
41248,03006,2016-12-09 00:21:00.000000,O3
41249,03006,2016-12-09 00:21:00.000000,PM25
41250,03006,2016-12-09 00:21:00.000000,SO2
41251,03006,2016-12-09 00:22:00.000000,CO
41252,03006,2016-12-09 00:22:00.000000,NO2
41253,03006,2016-12-09 00:22:00.000000,O3
41254,03006,2016-12-09 00:22:00.000000,PM25
41255,03006,2016-12-09 00:22:00.000000,SO2
41256,03006,2016-12-09 00:23:00.000000,CO
41257,03006,2016-12-09 00:23:00.000000,NO2
41258,03006,2016-12-09 00:23:00.000000,O3
41259,03006,2016-12-09 00:23:00.000000,PM25
41260,03006,2016-12-09 00:23:00.000000,SO2
41261,03006,2016-12-10 00:00:00.000000,CO
41262,03006,2016-12-10 00:00:00.000000,NO2
41263,03006,2016-12-10 00:00:00.000000,O3
41264,03006,2016-12-10 00:00:00.000000,PM25
41265,03006,2016-12-10 00:00:00.000000,SO2
41266,03006,2016-12-10 00:01:00.000000,CO
41267,03006,2016-12-10 00:01:00.000000,NO2
41268,03006,2016-12-10 00:01:00.000000,O3
41269,03006,2016-12-10 00:01:00.000000,PM25
41270,03006,2016-12-10 00:01:00.000000,SO2
41271,03006,2016-12-10 00:02:00.000000,CO
41272,03006,2016-12-10 00:02:00.000000,NO2
41273,03006,2016-12-10 00:02:00.000000,O3
41274,03006,2016-12-10 00:02:00.000000,PM25
41275,03006,2016-12-10 00:02:00.000000,SO2
41276,03006,2016-12-10 00:03:00.000000,CO
41277,03006,2016-12-10 00:03:00.000000,NO2
41278,03006,2016-12-10 00:03:00.000000,O3
41279,03006,2016-12-10 00:03:00.000000,PM25
41280,03006,2016-12-10 00:03:00.000000,SO2
41281,03006,2016-12-10 00:04:00.000000,CO
41282,03006,2016-12-10 00:04:00.000000,NO2
41283,03006,2016-12-10 00:04:00.000000,O3
41284,03006,2016-12-10 00:04:00.000000,PM25
41285,03006,2016-12-10 00:04:00.000000,SO2
41286,03006,2016-12-10 00:05:00.000000,CO
41287,03006,2016-12-10 00:05:00.000000,NO2
41288,03006,2016-12-10 00:05:00.000000,O3
41289,03006,2016-12-10 00:05:00.000000,PM25
41290,03006,2016-12-10 00:05:00.000000,SO2
41291,03006,2016-12-10 00:06:00.000000,CO
41292,03006,2016-12-10 00:06:00.000000,NO2
41293,03006,2016-12-10 00:06:00.000000,O3
41294,03006,2016-12-10 00:06:00.000000,PM25
41295,03006,2016-12-10 00:06:00.000000,SO2
41296,03006,2016-12-10 00:07:00.000000,CO
41297,03006,2016-12-10 00:07:00.000000,NO2
41298,03006,2016-12-10 00:07:00.000000,O3
41299,03006,2016-12-10 00:07:00.000000,PM25
41300,03006,2016-12-10 00:07:00.000000,SO2
41301,03006,2016-12-10 00:08:00.000000,CO
41302,03006,2016-12-10 00:08:00.000000,NO2
41303,03006,2016-12-10 00:08:00.000000,O3
41304,03006,2016-12-10 00:08:00.000000,PM25
41305,03006,2016-12-10 00:08:00.000000,SO2
41306,03006,2016-12-10 00:09:00.000000,CO
41307,03006,2016-12-10 00:09:00.000000,NO2
41308,03006,2016-12-10 00:09:00.000000,O3
41309,03006,2016-12-10 00:09:00.000000,PM25
41310,03006,2016-12-10 00:09:00.000000,SO2
41311,03006,2016-12-10 00:10:00.000000,CO
41312,03006,2016-12-10 00:10:00.000000,NO2
41313,03006,2016-12-10 00:10:00.000000,O3
41314,03006,2016-12-10 00:10:00.000000,PM25
41315,03006,2016-12-10 00:10:00.000000,SO2
41316,03006,2016-12-10 00:11:00.000000,CO
41317,03006,2016-12-10 00:11:00.000000,NO2
41318,03006,2016-12-10 00:11:00.000000,O3
41319,03006,2016-12-10 00:11:00.000000,PM25
41320,03006,2016-12-10 00:11:00.000000,SO2
41321,03006,2016-12-10 00:12:00.000000,CO
41322,03006,2016-12-10 00:12:00.000000,NO2
41323,03006,2016-12-10 00:12:00.000000,O3
41324,03006,2016-12-10 00:12:00.000000,PM25
41325,03006,2016-12-10 00:12:00.000000,SO2
41326,03006,2016-12-10 00:13:00.000000,CO
41327,03006,2016-12-10 00:13:00.000000,NO2
41328,03006,2016-12-10 00:13:00.000000,O3
41329,03006,2016-12-10 00:13:00.000000,PM25
41330,03006,2016-12-10 00:13:00.000000,SO2
41331,03006,2016-12-10 00:14:00.000000,CO
41332,03006,2016-12-10 00:14:00.000000,NO2
41333,03006,2016-12-10 00:14:00.000000,O3
41334,03006,2016-12-10 00:14:00.000000,PM25
41335,03006,2016-12-10 00:14:00.000000,SO2
41336,03006,2016-12-10 00:15:00.000000,CO
41337,03006,2016-12-10 00:15:00.000000,NO2
41338,03006,2016-12-10 00:15:00.000000,O3
41339,03006,2016-12-10 00:15:00.000000,PM25
41340,03006,2016-12-10 00:15:00.000000,SO2
41341,03006,2016-12-10 00:16:00.000000,CO
41342,03006,2016-12-10 00:16:00.000000,NO2
41343,03006,2016-12-10 00:16:00.000000,O3
41344,03006,2016-12-10 00:16:00.000000,PM25
41345,03006,2016-12-10 00:16:00.000000,SO2
41346,03006,2016-12-10 00:17:00.000000,CO
41347,03006,2016-12-10 00:17:00.000000,NO2
41348,03006,2016-12-10 00:17:00.000000,O3
41349,03006,2016-12-10 00:17:00.000000,PM25
41350,03006,2016-12-10 00:17:00.000000,SO2
41351,03006,2016-12-10 00:18:00.000000,CO
41352,03006,2016-12-10 00:18:00.000000,NO2
41353,03006,2016-12-10 00:18:00.000000,O3
41354,03006,2016-12-10 00:18:00.000000,PM25
41355,03006,2016-12-10 00:18:00.000000,SO2
41356,03006,2016-12-10 00:19:00.000000,CO
41357,03006,2016-12-10 00:19:00.000000,NO2
41358,03006,2016-12-10 00:19:00.000000,O3
41359,03006,2016-12-10 00:19:00.000000,PM25
41360,03006,2016-12-10 00:19:00.000000,SO2
41361,03006,2016-12-10 00:20:00.000000,CO
41362,03006,2016-12-10 00:20:00.000000,NO2
41363,03006,2016-12-10 00:20:00.000000,O3
41364,03006,2016-12-10 00:20:00.000000,PM25
41365,03006,2016-12-10 00:20:00.000000,SO2
41366,03006,2016-12-10 00:21:00.000000,CO
41367,03006,2016-12-10 00:21:00.000000,NO2
41368,03006,2016-12-10 00:21:00.000000,O3
41369,03006,2016-12-10 00:21:00.000000,PM25
41370,03006,2016-12-10 00:21:00.000000,SO2
41371,03006,2016-12-10 00:22:00.000000,CO
41372,03006,2016-12-10 00:22:00.000000,NO2
41373,03006,2016-12-10 00:22:00.000000,O3
41374,03006,2016-12-10 00:22:00.000000,PM25
41375,03006,2016-12-10 00:22:00.000000,SO2
41376,03006,2016-12-10 00:23:00.000000,CO
41377,03006,2016-12-10 00:23:00.000000,NO2
41378,03006,2016-12-10 00:23:00.000000,O3
41379,03006,2016-12-10 00:23:00.000000,PM25
41380,03006,2016-12-10 00:23:00.000000,SO2
41381,03006,2016-12-11 00:00:00.000000,CO
41382,03006,2016-12-11 00:00:00.000000,NO2
41383,03006,2016-12-11 00:00:00.000000,O3
41384,03006,2016-12-11 00:00:00.000000,PM25
41385,03006,2016-12-11 00:00:00.000000,SO2
41386,03006,2016-12-11 00:01:00.000000,CO
41387,03006,2016-12-11 00:01:00.000000,NO2
41388,03006,2016-12-11 00:01:00.000000,O3
41389,03006,2016-12-11 00:01:00.000000,PM25
41390,03006,2016-12-11 00:01:00.000000,SO2
41391,03006,2016-12-11 00:02:00.000000,CO
41392,03006,2016-12-11 00:02:00.000000,NO2
41393,03006,2016-12-11 00:02:00.000000,O3
41394,03006,2016-12-11 00:02:00.000000,PM25
41395,03006,2016-12-11 00:02:00.000000,SO2
41396,03006,2016-12-11 00:03:00.000000,CO
41397,03006,2016-12-11 00:03:00.000000,NO2
41398,03006,2016-12-11 00:03:00.000000,O3
41399,03006,2016-12-11 00:03:00.000000,PM25
41400,03006,2016-12-11 00:03:00.000000,SO2
41401,03006,2016-12-11 00:04:00.000000,CO
41402,03006,2016-12-11 00:04:00.000000,NO2
41403,03006,2016-12-11 00:04:00.000000,O3
41404,03006,2016-12-11 00:04:00.000000,PM25
41405,03006,2016-12-11 00:04:00.000000,SO2
41406,03006,2016-12-11 00:05:00.000000,CO
41407,03006,2016-12-11 00:05:00.000000,NO2
41408,03006,2016-12-11 00:05:00.000000,O3
41409,03006,2016-12-11 00:05:00.000000,PM25
41410,03006,2016-12-11 00:05:00.000000,SO2
41411,03006,2016-12-11 00:06:00.000000,CO
41412,03006,2016-12-11 00:06:00.000000,NO2
41413,03006,2016-12-11 00:06:00.000000,O3
41414,03006,2016-12-11 00:06:00.000000,PM25
41415,03006,2016-12-11 00:06:00.000000,SO2
41416,03006,2016-12-11 00:07:00.000000,CO
41417,03006,2016-12-11 00:07:00.000000,NO2
41418,03006,2016-12-11 00:07:00.000000,O3
41419,03006,2016-12-11 00:07:00.000000,PM25
41420,03006,2016-12-11 00:07:00.000000,SO2
41421,03006,2016-12-11 00:08:00.000000,CO
41422,03006,2016-12-11 00:08:00.000000,NO2
41423,03006,2016-12-11 00:08:00.000000,O3
41424,03006,2016-12-11 00:08:00.000000,PM25
41425,03006,2016-12-11 00:08:00.000000,SO2
41426,03006,2016-12-11 00:09:00.000000,CO
41427,03006,2016-12-11 00:09:00.000000,NO2
41428,03006,2016-12-11 00:09:00.000000,O3
41429,03006,2016-12-11 00:09:00.000000,PM25
41430,03006,2016-12-11 00:09:00.000000,SO2
41431,03006,2016-12-11 00:10:00.000000,CO
41432,03006,2016-12-11 00:10:00.000000,NO2
41433,03006,2016-12-11 00:10:00.000000,O3
41434,03006,2016-12-11 00:10:00.000000,PM25
41435,03006,2016-12-11 00:10:00.000000,SO2
41436,03006,2016-12-11 00:11:00.000000,CO
41437,03006,2016-12-11 00:11:00.000000,NO2
41438,03006,2016-12-11 00:11:00.000000,O3
41439,03006,2016-12-11 00:11:00.000000,PM25
41440,03006,2016-12-11 00:11:00.000000,SO2
41441,03006,2016-12-11 00:12:00.000000,CO
41442,03006,2016-12-11 00:12:00.000000,NO2
41443,03006,2016-12-11 00:12:00.000000,O3
41444,03006,2016-12-11 00:12:00.000000,PM25
41445,03006,2016-12-11 00:12:00.000000,SO2
41446,03006,2016-12-11 00:13:00.000000,CO
41447,03006,2016-12-11 00:13:00.000000,NO2
41448,03006,2016-12-11 00:13:00.000000,O3
41449,03006,2016-12-11 00:13:00.000000,PM25
41450,03006,2016-12-11 00:13:00.000000,SO2
41451,03006,2016-12-11 00:14:00.000000,CO
41452,03006,2016-12-11 00:14:00.000000,NO2
41453,03006,2016-12-11 00:14:00.000000,O3
41454,03006,2016-12-11 00:14:00.000000,PM25
41455,03006,2016-12-11 00:14:00.000000,SO2
41456,03006,2016-12-11 00:15:00.000000,CO
41457,03006,2016-12-11 00:15:00.000000,NO2
41458,03006,2016-12-11 00:15:00.000000,O3
41459,03006,2016-12-11 00:15:00.000000,PM25
41460,03006,2016-12-11 00:15:00.000000,SO2
41461,03006,2016-12-11 00:16:00.000000,CO
41462,03006,2016-12-11 00:16:00.000000,NO2
41463,03006,2016-12-11 00:16:00.000000,O3
41464,03006,2016-12-11 00:16:00.000000,PM25
41465,03006,2016-12-11 00:16:00.000000,SO2
41466,03006,2016-12-11 00:17:00.000000,CO
41467,03006,2016-12-11 00:17:00.000000,NO2
41468,03006,2016-12-11 00:17:00.000000,O3
41469,03006,2016-12-11 00:17:00.000000,PM25
41470,03006,2016-12-11 00:17:00.000000,SO2
41471,03006,2016-12-11 00:18:00.000000,CO
41472,03006,2016-12-11 00:18:00.000000,NO2
41473,03006,2016-12-11 00:18:00.000000,O3
41474,03006,2016-12-11 00:18:00.000000,PM25
41475,03006,2016-12-11 00:18:00.000000,SO2
41476,03006,2016-12-11 00:19:00.000000,CO
41477,03006,2016-12-11 00:19:00.000000,NO2
41478,03006,2016-12-11 00:19:00.000000,O3
41479,03006,2016-12-11 00:19:00.000000,PM25
41480,03006,2016-12-11 00:19:00.000000,SO2
41481,03006,2016-12-11 00:20:00.000000,CO
41482,03006,2016-12-11 00:20:00.000000,NO2
41483,03006,2016-12-11 00:20:00.000000,O3
41484,03006,2016-12-11 00:20:00.000000,PM25
41485,03006,2016-12-11 00:20:00.000000,SO2
41486,03006,2016-12-11 00:21:00.000000,CO
41487,03006,2016-12-11 00:21:00.000000,NO2
41488,03006,2016-12-11 00:21:00.000000,O3
41489,03006,2016-12-11 00:21:00.000000,PM25
41490,03006,2016-12-11 00:21:00.000000,SO2
41491,03006,2016-12-11 00:22:00.000000,CO
41492,03006,2016-12-11 00:22:00.000000,NO2
41493,03006,2016-12-11 00:22:00.000000,O3
41494,03006,2016-12-11 00:22:00.000000,PM25
41495,03006,2016-12-11 00:22:00.000000,SO2
41496,03006,2016-12-11 00:23:00.000000,CO
41497,03006,2016-12-11 00:23:00.000000,NO2
41498,03006,2016-12-11 00:23:00.000000,O3
41499,03006,2016-12-11 00:23:00.000000,PM25
41500,03006,2016-12-11 00:23:00.000000,SO2
41501,03006,2016-12-12 00:00:00.000000,CO
41502,03006,2016-12-12 00:00:00.000000,NO2
41503,03006,2016-12-12 00:00:00.000000,O3
41504,03006,2016-12-12 00:00:00.000000,PM25
41505,03006,2016-12-12 00:00:00.000000,SO2
41506,03006,2016-12-12 00:01:00.000000,CO
41507,03006,2016-12-12 00:01:00.000000,NO2
41508,03006,2016-12-12 00:01:00.000000,O3
41509,03006,2016-12-12 00:01:00.000000,PM25
41510,03006,2016-12-12 00:01:00.000000,SO2
41511,03006,2016-12-12 00:02:00.000000,CO
41512,03006,2016-12-12 00:02:00.000000,NO2
41513,03006,2016-12-12 00:02:00.000000,O3
41514,03006,2016-12-12 00:02:00.000000,PM25
41515,03006,2016-12-12 00:02:00.000000,SO2
41516,03006,2016-12-12 00:03:00.000000,CO
41517,03006,2016-12-12 00:03:00.000000,NO2
41518,03006,2016-12-12 00:03:00.000000,O3
41519,03006,2016-12-12 00:03:00.000000,PM25
41520,03006,2016-12-12 00:03:00.000000,SO2
41521,03006,2016-12-12 00:04:00.000000,CO
41522,03006,2016-12-12 00:04:00.000000,NO2
41523,03006,2016-12-12 00:04:00.000000,O3
41524,03006,2016-12-12 00:04:00.000000,PM25
41525,03006,2016-12-12 00:04:00.000000,SO2
41526,03006,2016-12-12 00:05:00.000000,CO
41527,03006,2016-12-12 00:05:00.000000,NO2
41528,03006,2016-12-12 00:05:00.000000,O3
41529,03006,2016-12-12 00:05:00.000000,PM25
41530,03006,2016-12-12 00:05:00.000000,SO2
41531,03006,2016-12-12 00:06:00.000000,CO
41532,03006,2016-12-12 00:06:00.000000,NO2
41533,03006,2016-12-12 00:06:00.000000,O3
41534,03006,2016-12-12 00:06:00.000000,PM25
41535,03006,2016-12-12 00:06:00.000000,SO2
41536,03006,2016-12-12 00:07:00.000000,CO
41537,03006,2016-12-12 00:07:00.000000,NO2
41538,03006,2016-12-12 00:07:00.000000,O3
41539,03006,2016-12-12 00:07:00.000000,PM25
41540,03006,2016-12-12 00:07:00.000000,SO2
41541,03006,2016-12-12 00:08:00.000000,CO
41542,03006,2016-12-12 00:08:00.000000,NO2
41543,03006,2016-12-12 00:08:00.000000,O3
41544,03006,2016-12-12 00:08:00.000000,PM25
41545,03006,2016-12-12 00:08:00.000000,SO2
41546,03006,2016-12-12 00:09:00.000000,CO
41547,03006,2016-12-12 00:09:00.000000,NO2
41548,03006,2016-12-12 00:09:00.000000,O3
41549,03006,2016-12-12 00:09:00.000000,PM25
41550,03006,2016-12-12 00:09:00.000000,SO2
41551,03006,2016-12-12 00:10:00.000000,CO
41552,03006,2016-12-12 00:10:00.000000,NO2
41553,03006,2016-12-12 00:10:00.000000,O3
41554,03006,2016-12-12 00:10:00.000000,PM25
41555,03006,2016-12-12 00:10:00.000000,SO2
41556,03006,2016-12-12 00:11:00.000000,CO
41557,03006,2016-12-12 00:11:00.000000,NO2
41558,03006,2016-12-12 00:11:00.000000,O3
41559,03006,2016-12-12 00:11:00.000000,PM25
41560,03006,2016-12-12 00:11:00.000000,SO2
41561,03006,2016-12-12 00:12:00.000000,CO
41562,03006,2016-12-12 00:12:00.000000,NO2
41563,03006,2016-12-12 00:12:00.000000,O3
41564,03006,2016-12-12 00:12:00.000000,PM25
41565,03006,2016-12-12 00:12:00.000000,SO2
41566,03006,2016-12-12 00:13:00.000000,CO
41567,03006,2016-12-12 00:13:00.000000,NO2
41568,03006,2016-12-12 00:13:00.000000,O3
41569,03006,2016-12-12 00:13:00.000000,PM25
41570,03006,2016-12-12 00:13:00.000000,SO2
41571,03006,2016-12-12 00:14:00.000000,CO
41572,03006,2016-12-12 00:14:00.000000,NO2
41573,03006,2016-12-12 00:14:00.000000,O3
41574,03006,2016-12-12 00:14:00.000000,PM25
41575,03006,2016-12-12 00:14:00.000000,SO2
41576,03006,2016-12-12 00:15:00.000000,CO
41577,03006,2016-12-12 00:15:00.000000,NO2
41578,03006,2016-12-12 00:15:00.000000,O3
41579,03006,2016-12-12 00:15:00.000000,PM25
41580,03006,2016-12-12 00:15:00.000000,SO2
41581,03006,2016-12-12 00:16:00.000000,CO
41582,03006,2016-12-12 00:16:00.000000,NO2
41583,03006,2016-12-12 00:16:00.000000,O3
41584,03006,2016-12-12 00:16:00.000000,PM25
41585,03006,2016-12-12 00:16:00.000000,SO2
41586,03006,2016-12-12 00:17:00.000000,CO
41587,03006,2016-12-12 00:17:00.000000,NO2
41588,03006,2016-12-12 00:17:00.000000,O3
41589,03006,2016-12-12 00:17:00.000000,PM25
41590,03006,2016-12-12 00:17:00.000000,SO2
41591,03006,2016-12-12 00:18:00.000000,CO
41592,03006,2016-12-12 00:18:00.000000,NO2
41593,03006,2016-12-12 00:18:00.000000,O3
41594,03006,2016-12-12 00:18:00.000000,PM25
41595,03006,2016-12-12 00:18:00.000000,SO2
41596,03006,2016-12-12 00:19:00.000000,CO
41597,03006,2016-12-12 00:19:00.000000,NO2
41598,03006,2016-12-12 00:19:00.000000,O3
41599,03006,2016-12-12 00:19:00.000000,PM25
41600,03006,2016-12-12 00:19:00.000000,SO2
41601,03006,2016-12-12 00:20:00.000000,CO
41602,03006,2016-12-12 00:20:00.000000,NO2
41603,03006,2016-12-12 00:20:00.000000,O3
41604,03006,2016-12-12 00:20:00.000000,PM25
41605,03006,2016-12-12 00:20:00.000000,SO2
41606,03006,2016-12-12 00:21:00.000000,CO
41607,03006,2016-12-12 00:21:00.000000,NO2
41608,03006,2016-12-12 00:21:00.000000,O3
41609,03006,2016-12-12 00:21:00.000000,PM25
41610,03006,2016-12-12 00:21:00.000000,SO2
41611,03006,2016-12-12 00:22:00.000000,CO
41612,03006,2016-12-12 00:22:00.000000,NO2
41613,03006,2016-12-12 00:22:00.000000,O3
41614,03006,2016-12-12 00:22:00.000000,PM25
41615,03006,2016-12-12 00:22:00.000000,SO2
41616,03006,2016-12-12 00:23:00.000000,CO
41617,03006,2016-12-12 00:23:00.000000,NO2
41618,03006,2016-12-12 00:23:00.000000,O3
41619,03006,2016-12-12 00:23:00.000000,PM25
41620,03006,2016-12-12 00:23:00.000000,SO2
41621,03006,2016-12-13 00:00:00.000000,CO
41622,03006,2016-12-13 00:00:00.000000,NO2
41623,03006,2016-12-13 00:00:00.000000,O3
41624,03006,2016-12-13 00:00:00.000000,PM25
41625,03006,2016-12-13 00:00:00.000000,SO2
41626,03006,2016-12-13 00:01:00.000000,CO
41627,03006,2016-12-13 00:01:00.000000,NO2
41628,03006,2016-12-13 00:01:00.000000,O3
41629,03006,2016-12-13 00:01:00.000000,PM25
41630,03006,2016-12-13 00:01:00.000000,SO2
41631,03006,2016-12-13 00:02:00.000000,CO
41632,03006,2016-12-13 00:02:00.000000,NO2
41633,03006,2016-12-13 00:02:00.000000,O3
41634,03006,2016-12-13 00:02:00.000000,PM25
41635,03006,2016-12-13 00:02:00.000000,SO2
41636,03006,2016-12-13 00:03:00.000000,CO
41637,03006,2016-12-13 00:03:00.000000,NO2
41638,03006,2016-12-13 00:03:00.000000,O3
41639,03006,2016-12-13 00:03:00.000000,PM25
41640,03006,2016-12-13 00:03:00.000000,SO2
41641,03006,2016-12-13 00:04:00.000000,CO
41642,03006,2016-12-13 00:04:00.000000,NO2
41643,03006,2016-12-13 00:04:00.000000,O3
41644,03006,2016-12-13 00:04:00.000000,PM25
41645,03006,2016-12-13 00:04:00.000000,SO2
41646,03006,2016-12-13 00:05:00.000000,CO
41647,03006,2016-12-13 00:05:00.000000,NO2
41648,03006,2016-12-13 00:05:00.000000,O3
41649,03006,2016-12-13 00:05:00.000000,PM25
41650,03006,2016-12-13 00:05:00.000000,SO2
41651,03006,2016-12-13 00:06:00.000000,CO
41652,03006,2016-12-13 00:06:00.000000,NO2
41653,03006,2016-12-13 00:06:00.000000,O3
41654,03006,2016-12-13 00:06:00.000000,PM25
41655,03006,2016-12-13 00:06:00.000000,SO2
41656,03006,2016-12-13 00:07:00.000000,CO
41657,03006,2016-12-13 00:07:00.000000,NO2
41658,03006,2016-12-13 00:07:00.000000,O3
41659,03006,2016-12-13 00:07:00.000000,PM25
41660,03006,2016-12-13 00:07:00.000000,SO2
41661,03006,2016-12-13 00:08:00.000000,CO
41662,03006,2016-12-13 00:08:00.000000,NO2
41663,03006,2016-12-13 00:08:00.000000,O3
41664,03006,2016-12-13 00:08:00.000000,PM25
41665,03006,2016-12-13 00:08:00.000000,SO2
41666,03006,2016-12-13 00:09:00.000000,CO
41667,03006,2016-12-13 00:09:00.000000,NO2
41668,03006,2016-12-13 00:09:00.000000,O3
41669,03006,2016-12-13 00:09:00.000000,PM25
41670,03006,2016-12-13 00:09:00.000000,SO2
41671,03006,2016-12-13 00:10:00.000000,CO
41672,03006,2016-12-13 00:10:00.000000,NO2
41673,03006,2016-12-13 00:10:00.000000,O3
41674,03006,2016-12-13 00:10:00.000000,PM25
41675,03006,2016-12-13 00:10:00.000000,SO2
41676,03006,2016-12-13 00:11:00.000000,CO
41677,03006,2016-12-13 00:11:00.000000,NO2
41678,03006,2016-12-13 00:11:00.000000,O3
41679,03006,2016-12-13 00:11:00.000000,PM25
41680,03006,2016-12-13 00:11:00.000000,SO2
41681,03006,2016-12-13 00:12:00.000000,CO
41682,03006,2016-12-13 00:12:00.000000,NO2
41683,03006,2016-12-13 00:12:00.000000,O3
41684,03006,2016-12-13 00:12:00.000000,PM25
41685,03006,2016-12-13 00:12:00.000000,SO2
41686,03006,2016-12-13 00:13:00.000000,CO
41687,03006,2016-12-13 00:13:00.000000,NO2
41688,03006,2016-12-13 00:13:00.000000,O3
41689,03006,2016-12-13 00:13:00.000000,PM25
