#,station,moment,variable
13455,13000,2021-01-22 21:00:00.000000,PM25
13456,13000,2021-01-22 22:00:00.000000,PM25
13457,13000,2021-01-22 23:00:00.000000,PM25
13458,13000,2021-01-23 00:00:00.000000,PM25
13459,13000,2021-01-23 01:00:00.000000,PM25
13460,13000,2021-01-23 02:00:00.000000,PM25
13461,13000,2021-01-23 03:00:00.000000,PM25
13462,13000,2021-01-23 04:00:00.000000,PM25
13463,13000,2021-01-23 05:00:00.000000,PM25
13464,13000,2021-01-23 06:00:00.000000,PM25
13465,13000,2021-01-23 07:00:00.000000,PM25
13466,13000,2021-01-23 08:00:00.000000,PM25
13467,13000,2021-01-23 09:00:00.000000,PM25
13468,13000,2021-01-23 10:00:00.000000,PM25
13469,13000,2021-01-23 11:00:00.000000,PM25
13470,13000,2021-01-23 12:00:00.000000,PM25
13471,13000,2021-01-23 13:00:00.000000,PM25
13472,13000,2021-01-23 14:00:00.000000,PM25
13473,13000,2021-01-23 15:00:00.000000,PM25
13474,13000,2021-01-23 16:00:00.000000,PM25
13475,13000,2021-01-23 17:00:00.000000,PM25
13476,13000,2021-01-23 18:00:00.000000,PM25
13477,13000,2021-01-23 19:00:00.000000,PM25
13478,13000,2021-01-23 20:00:00.000000,PM25
13479,13000,2021-01-23 21:00:00.000000,PM25
13480,13000,2021-01-23 22:00:00.000000,PM25
13481,13000,2021-01-23 23:00:00.000000,PM25
13482,13000,2021-01-24 00:00:00.000000,PM25
13483,13000,2021-01-24 01:00:00.000000,PM25
13484,13000,2021-01-24 02:00:00.000000,PM25
13485,13000,2021-01-24 03:00:00.000000,PM25
13486,13000,2021-01-24 04:00:00.000000,PM25
13487,13000,2021-01-24 05:00:00.000000,PM25
13488,13000,2021-01-24 06:00:00.000000,PM25
13489,13000,2021-01-24 07:00:00.000000,PM25
13490,13000,2021-01-24 08:00:00.000000,PM25
13491,13000,2021-01-24 09:00:00.000000,PM25
13492,13000,2021-01-24 10:00:00.000000,PM25
13493,13000,2021-01-24 11:00:00.000000,PM25
13494,13000,2021-01-24 12:00:00.000000,PM25
13495,13000,2021-01-24 13:00:00.000000,PM25
13496,13000,2021-01-24 14:00:00.000000,PM25
13497,13000,2021-01-24 15:00:00.000000,PM25
13498,13000,2021-01-24 16:00:00.000000,PM25
13499,13000,2021-01-24 17:00:00.000000,PM25
13500,13000,2021-01-24 18:00:00.000000,PM25
13501,13000,2021-01-24 19:00:00.000000,PM25
13502,13000,2021-01-24 20:00:00.000000,PM25
13503,13000,2021-01-24 21:00:00.000000,PM25
13504,13000,2021-01-24 22:00:00.000000,PM25
13505,13000,2021-01-24 23:00:00.000000,PM25
13506,13000,2021-01-25 00:00:00.000000,PM25
13507,13000,2021-01-25 01:00:00.000000,PM25
13508,13000,2021-01-25 02:00:00.000000,PM25
13509,13000,2021-01-25 03:00:00.000000,PM25
13510,13000,2021-01-25 04:00:00.000000,PM25
13511,13000,2021-01-25 05:00:00.000000,PM25
13512,13000,2021-01-25 06:00:00.000000,PM25
13513,13000,2021-01-25 07:00:00.000000,PM25
13514,13000,2021-01-25 08:00:00.000000,PM25
13515,13000,2021-01-25 09:00:00.000000,PM25
13516,13000,2021-01-25 10:00:00.000000,PM25
13517,13000,2021-01-25 11:00:00.000000,PM25
13518,13000,2021-01-25 12:00:00.000000,PM25
13519,13000,2021-01-25 13:00:00.000000,PM25
13520,13000,2021-01-25 14:00:00.000000,PM25
13521,13000,2021-01-25 15:00:00.000000,PM25
13522,13000,2021-01-25 16:00:00.000000,PM25
13523,13000,2021-01-25 17:00:00.000000,PM25
13524,13000,2021-01-25 18:00:00.000000,PM25
13525,13000,2021-01-25 19:00:00.000000,PM25
13526,13000,2021-01-25 20:00:00.000000,PM25
13527,13000,2021-01-25 21:00:00.000000,PM25
13528,13000,2021-01-25 22:00:00.000000,PM25
13529,13000,2021-01-25 23:00:00.000000,PM25
13530,13000,2021-01-26 00:00:00.000000,PM25
13531,13000,2021-01-26 01:00:00.000000,PM25
13532,13000,2021-01-26 02:00:00.000000,PM25
13533,13000,2021-01-26 03:00:00.000000,PM25
13534,13000,2021-01-26 04:00:00.000000,PM25
13535,13000,2021-01-26 05:00:00.000000,PM25
13536,13000,2021-01-26 06:00:00.000000,PM25
13537,13000,2021-01-26 07:00:00.000000,PM25
13538,13000,2021-01-26 08:00:00.000000,PM25
13539,13000,2021-01-26 09:00:00.000000,PM25
13540,13000,2021-01-26 10:00:00.000000,PM25
13541,13000,2021-01-26 11:00:00.000000,PM25
13542,13000,2021-01-26 12:00:00.000000,PM25
13543,13000,2021-01-26 13:00:00.000000,PM25
13544,13000,2021-01-26 14:00:00.000000,PM25
13545,13000,2021-01-26 15:00:00.000000,PM25
13546,13000,2021-01-26 16:00:00.000000,PM25
13547,13000,2021-01-26 17:00:00.000000,PM25
13548,13000,2021-01-26 18:00:00.000000,PM25
13549,13000,2021-01-26 19:00:00.000000,PM25
13550,13000,2021-01-26 20:00:00.000000,PM25
13551,13000,2021-01-26 21:00:00.000000,PM25
13552,13000,2021-01-26 22:00:00.000000,PM25
13553,13000,2021-01-26 23:00:00.000000,PM25
13554,13000,2021-01-27 00:00:00.000000,PM25
13555,13000,2021-01-27 01:00:00.000000,PM25
13556,13000,2021-01-27 02:00:00.000000,PM25
13557,13000,2021-01-27 03:00:00.000000,PM25
13558,13000,2021-01-27 04:00:00.000000,PM25
13559,13000,2021-01-27 05:00:00.000000,PM25
13560,13000,2021-01-27 06:00:00.000000,PM25
13561,13000,2021-01-27 07:00:00.000000,PM25
13562,13000,2021-01-27 08:00:00.000000,PM25
13563,13000,2021-01-27 09:00:00.000000,PM25
13564,13000,2021-01-27 10:00:00.000000,PM25
13565,13000,2021-01-27 11:00:00.000000,PM25
13566,13000,2021-01-27 12:00:00.000000,PM25
13567,13000,2021-01-27 13:00:00.000000,PM25
13568,13000,2021-01-27 14:00:00.000000,PM25
13569,13000,2021-01-27 15:00:00.000000,PM25
13570,13000,2021-01-27 16:00:00.000000,PM25
13571,13000,2021-01-27 17:00:00.000000,PM25
13572,13000,2021-01-27 18:00:00.000000,PM25
13573,13000,2021-01-27 19:00:00.000000,PM25
13574,13000,2021-01-27 20:00:00.000000,PM25
13575,13000,2021-01-27 21:00:00.000000,PM25
13576,13000,2021-01-27 22:00:00.000000,PM25
13577,13000,2021-01-27 23:00:00.000000,PM25
13578,13000,2021-01-28 00:00:00.000000,PM25
13579,13000,2021-01-28 01:00:00.000000,PM25
13580,13000,2021-01-28 02:00:00.000000,PM25
13581,13000,2021-01-28 03:00:00.000000,PM25
13582,13000,2021-01-28 04:00:00.000000,PM25
13583,13000,2021-01-28 05:00:00.000000,PM25
13584,13000,2021-01-28 06:00:00.000000,PM25
13585,13000,2021-01-28 07:00:00.000000,PM25
13586,13000,2021-01-28 08:00:00.000000,PM25
13587,13000,2021-01-28 09:00:00.000000,PM25
13588,13000,2021-01-28 10:00:00.000000,PM25
13589,13000,2021-01-28 11:00:00.000000,PM25
13590,13000,2021-01-28 12:00:00.000000,PM25
13591,13000,2021-01-28 13:00:00.000000,PM25
13592,13000,2021-01-28 14:00:00.000000,PM25
13593,13000,2021-01-28 15:00:00.000000,PM25
13594,13000,2021-01-28 16:00:00.000000,PM25
13595,13000,2021-01-28 17:00:00.000000,PM25
13596,13000,2021-01-28 18:00:00.000000,PM25
13597,13000,2021-01-28 19:00:00.000000,PM25
13598,13000,2021-01-28 20:00:00.000000,PM25
13599,13000,2021-01-28 21:00:00.000000,PM25
13600,13000,2021-01-28 22:00:00.000000,PM25
13601,13000,2021-01-28 23:00:00.000000,PM25
13602,13000,2021-01-29 00:00:00.000000,PM25
13603,13000,2021-01-29 01:00:00.000000,PM25
13604,13000,2021-01-29 02:00:00.000000,PM25
13605,13000,2021-01-29 03:00:00.000000,PM25
13606,13000,2021-01-29 04:00:00.000000,PM25
13607,13000,2021-01-29 05:00:00.000000,PM25
13608,13000,2021-01-29 06:00:00.000000,PM25
13609,13000,2021-01-29 07:00:00.000000,PM25
13610,13000,2021-01-29 08:00:00.000000,PM25
13611,13000,2021-01-29 09:00:00.000000,PM25
13612,13000,2021-01-29 10:00:00.000000,PM25
13613,13000,2021-01-29 11:00:00.000000,PM25
13614,13000,2021-01-29 12:00:00.000000,PM25
13615,13000,2021-01-29 13:00:00.000000,PM25
13616,13000,2021-01-29 14:00:00.000000,PM25
13617,13000,2021-01-29 15:00:00.000000,PM25
13618,13000,2021-01-29 16:00:00.000000,PM25
13619,13000,2021-01-29 17:00:00.000000,PM25
13620,13000,2021-01-29 18:00:00.000000,PM25
13621,13000,2021-01-29 19:00:00.000000,PM25
13622,13000,2021-01-29 20:00:00.000000,PM25
13623,13000,2021-01-29 21:00:00.000000,PM25
13624,13000,2021-01-29 22:00:00.000000,PM25
13625,13000,2021-01-29 23:00:00.000000,PM25
13626,13000,2021-01-30 00:00:00.000000,PM25
13627,13000,2021-01-30 01:00:00.000000,PM25
13628,13000,2021-01-30 02:00:00.000000,PM25
13629,13000,2021-01-30 03:00:00.000000,PM25
13630,13000,2021-01-30 04:00:00.000000,PM25
13631,13000,2021-01-30 05:00:00.000000,PM25
13632,13000,2021-01-30 06:00:00.000000,PM25
13633,13000,2021-01-30 07:00:00.000000,PM25
13634,13000,2021-01-30 08:00:00.000000,PM25
13635,13000,2021-01-30 09:00:00.000000,PM25
13636,13000,2021-01-30 10:00:00.000000,PM25
13637,13000,2021-01-30 11:00:00.000000,PM25
13638,13000,2021-01-30 12:00:00.000000,PM25
13639,13000,2021-01-30 13:00:00.000000,PM25
13640,13000,2021-01-30 14:00:00.000000,PM25
13641,13000,2021-01-30 15:00:00.000000,PM25
13642,13000,2021-01-30 16:00:00.000000,PM25
13643,13000,2021-01-30 17:00:00.000000,PM25
13644,13000,2021-01-30 18:00:00.000000,PM25
13645,13000,2021-01-30 19:00:00.000000,PM25
13646,13000,2021-01-30 20:00:00.000000,PM25
13647,13000,2021-01-30 21:00:00.000000,PM25
13648,13000,2021-01-30 22:00:00.000000,PM25
13649,13000,2021-01-30 23:00:00.000000,PM25
13650,13000,2021-01-31 00:00:00.000000,PM25
13651,13000,2021-01-31 01:00:00.000000,PM25
13652,13000,2021-01-31 02:00:00.000000,PM25
13653,13000,2021-01-31 03:00:00.000000,PM25
13654,13000,2021-01-31 04:00:00.000000,PM25
13655,13000,2021-01-31 05:00:00.000000,PM25
13656,13000,2021-01-31 06:00:00.000000,PM25
13657,13000,2021-01-31 07:00:00.000000,PM25
13658,13000,2021-01-31 08:00:00.000000,PM25
13659,13000,2021-01-31 09:00:00.000000,PM25
13660,13000,2021-01-31 10:00:00.000000,PM25
13661,13000,2021-01-31 11:00:00.000000,PM25
13662,13000,2021-01-31 12:00:00.000000,PM25
13663,13000,2021-01-31 13:00:00.000000,PM25
13664,13000,2021-01-31 14:00:00.000000,PM25
13665,13000,2021-01-31 15:00:00.000000,PM25
13666,13000,2021-01-31 16:00:00.000000,PM25
13667,13000,2021-01-31 17:00:00.000000,PM25
13668,13000,2021-01-31 18:00:00.000000,PM25
13669,13000,2021-01-31 19:00:00.000000,PM25
13670,13000,2021-01-31 20:00:00.000000,PM25
13671,13000,2021-01-31 21:00:00.000000,PM25
13672,13000,2021-01-31 22:00:00.000000,PM25
13673,13000,2021-01-31 23:00:00.000000,PM25
13674,13000,2021-02-01 00:00:00.000000,PM25
13675,13000,2021-02-01 01:00:00.000000,PM25
13676,13000,2021-02-01 02:00:00.000000,PM25
13677,13000,2021-02-01 03:00:00.000000,PM25
13678,13000,2021-02-01 04:00:00.000000,PM25
13679,13000,2021-02-01 05:00:00.000000,PM25
13680,13000,2021-02-01 06:00:00.000000,PM25
13681,13000,2021-02-01 07:00:00.000000,PM25
13682,13000,2021-02-01 08:00:00.000000,PM25
13683,13000,2021-02-01 09:00:00.000000,PM25
13684,13000,2021-02-01 10:00:00.000000,PM25
13685,13000,2021-02-01 11:00:00.000000,PM25
13686,13000,2021-02-01 12:00:00.000000,PM25
13687,13000,2021-02-01 13:00:00.000000,PM25
13688,13000,2021-02-01 14:00:00.000000,PM25
13689,13000,2021-02-01 15:00:00.000000,PM25
13690,13000,2021-02-01 16:00:00.000000,PM25
13691,13000,2021-02-01 17:00:00.000000,PM25
13692,13000,2021-02-01 18:00:00.000000,PM25
13693,13000,2021-02-01 19:00:00.000000,PM25
13694,13000,2021-02-01 20:00:00.000000,PM25
13695,13000,2021-02-01 21:00:00.000000,PM25
13696,13000,2021-02-01 22:00:00.000000,PM25
13697,13000,2021-02-01 23:00:00.000000,PM25
13698,13000,2021-02-02 00:00:00.000000,PM25
13699,13000,2021-02-02 01:00:00.000000,PM25
13700,13000,2021-02-02 02:00:00.000000,PM25
13701,13000,2021-02-02 03:00:00.000000,PM25
13702,13000,2021-02-02 04:00:00.000000,PM25
13703,13000,2021-02-02 05:00:00.000000,PM25
13704,13000,2021-02-02 06:00:00.000000,PM25
13705,13000,2021-02-02 07:00:00.000000,PM25
13706,13000,2021-02-02 08:00:00.000000,PM25
13707,13000,2021-02-02 09:00:00.000000,PM25
13708,13000,2021-02-02 10:00:00.000000,PM25
13709,13000,2021-02-02 11:00:00.000000,PM25
13710,13000,2021-02-02 12:00:00.000000,PM25
13711,13000,2021-02-02 13:00:00.000000,PM25
13712,13000,2021-02-02 14:00:00.000000,PM25
13713,13000,2021-02-02 15:00:00.000000,PM25
13714,13000,2021-02-02 16:00:00.000000,PM25
13715,13000,2021-02-02 17:00:00.000000,PM25
13716,13000,2021-02-02 18:00:00.000000,PM25
13717,13000,2021-02-02 19:00:00.000000,PM25
13718,13000,2021-02-02 20:00:00.000000,PM25
13719,13000,2021-02-02 21:00:00.000000,PM25
13720,13000,2021-02-02 22:00:00.000000,PM25
13721,13000,2021-02-02 23:00:00.000000,PM25
13722,13000,2021-02-03 00:00:00.000000,PM25
13723,13000,2021-02-03 01:00:00.000000,PM25
13724,13000,2021-02-03 02:00:00.000000,PM25
13725,13000,2021-02-03 03:00:00.000000,PM25
13726,13000,2021-02-03 04:00:00.000000,PM25
13727,13000,2021-02-03 05:00:00.000000,PM25
13728,13000,2021-02-03 06:00:00.000000,PM25
13729,13000,2021-02-03 07:00:00.000000,PM25
13730,13000,2021-02-03 08:00:00.000000,PM25
13731,13000,2021-02-03 09:00:00.000000,PM25
13732,13000,2021-02-03 10:00:00.000000,PM25
13733,13000,2021-02-03 11:00:00.000000,PM25
13734,13000,2021-02-03 12:00:00.000000,PM25
13735,13000,2021-02-03 13:00:00.000000,PM25
13736,13000,2021-02-03 14:00:00.000000,PM25
13737,13000,2021-02-03 15:00:00.000000,PM25
13738,13000,2021-02-03 16:00:00.000000,PM25
13739,13000,2021-02-03 17:00:00.000000,PM25
13740,13000,2021-02-03 18:00:00.000000,PM25
13741,13000,2021-02-03 19:00:00.000000,PM25
13742,13000,2021-02-03 20:00:00.000000,PM25
13743,13000,2021-02-03 21:00:00.000000,PM25
13744,13000,2021-02-03 22:00:00.000000,PM25
13745,13000,2021-02-03 23:00:00.000000,PM25
13746,13000,2021-02-04 00:00:00.000000,PM25
13747,13000,2021-02-04 01:00:00.000000,PM25
13748,13000,2021-02-04 02:00:00.000000,PM25
13749,13000,2021-02-04 03:00:00.000000,PM25
13750,13000,2021-02-04 04:00:00.000000,PM25
13751,13000,2021-02-04 05:00:00.000000,PM25
13752,13000,2021-02-04 06:00:00.000000,PM25
13753,13000,2021-02-04 07:00:00.000000,PM25
13754,13000,2021-02-04 08:00:00.000000,PM25
13755,13000,2021-02-04 09:00:00.000000,PM25
13756,13000,2021-02-04 10:00:00.000000,PM25
13757,13000,2021-02-04 11:00:00.000000,PM25
13758,13000,2021-02-04 12:00:00.000000,PM25
13759,13000,2021-02-04 13:00:00.000000,PM25
13760,13000,2021-02-04 14:00:00.000000,PM25
13761,13000,2021-02-04 15:00:00.000000,PM25
13762,13000,2021-02-04 16:00:00.000000,PM25
13763,13000,2021-02-04 17:00:00.000000,PM25
13764,13000,2021-02-04 18:00:00.000000,PM25
13765,13000,2021-02-04 19:00:00.000000,PM25
13766,13000,2021-02-04 20:00:00.000000,PM25
13767,13000,2021-02-04 21:00:00.000000,PM25
13768,13000,2021-02-04 22:00:00.000000,PM25
13769,13000,2021-02-04 23:00:00.000000,PM25
13770,13000,2021-02-05 00:00:00.000000,PM25
13771,13000,2021-02-05 01:00:00.000000,PM25
13772,13000,2021-02-05 02:00:00.000000,PM25
13773,13000,2021-02-05 03:00:00.000000,PM25
13774,13000,2021-02-05 04:00:00.000000,PM25
13775,13000,2021-02-05 05:00:00.000000,PM25
13776,13000,2021-02-05 06:00:00.000000,PM25
13777,13000,2021-02-05 07:00:00.000000,PM25
13778,13000,2021-02-05 08:00:00.000000,PM25
13779,13000,2021-02-05 09:00:00.000000,PM25
13780,13000,2021-02-05 10:00:00.000000,PM25
13781,13000,2021-02-05 11:00:00.000000,PM25
13782,13000,2021-02-05 12:00:00.000000,PM25
13783,13000,2021-02-05 13:00:00.000000,PM25
13784,13000,2021-02-05 14:00:00.000000,PM25
13785,13000,2021-02-05 15:00:00.000000,PM25
13786,13000,2021-02-05 16:00:00.000000,PM25
13787,13000,2021-02-05 17:00:00.000000,PM25
13788,13000,2021-02-05 18:00:00.000000,PM25
13789,13000,2021-02-05 19:00:00.000000,PM25
13790,13000,2021-02-05 20:00:00.000000,PM25
13791,13000,2021-02-05 21:00:00.000000,PM25
13792,13000,2021-02-05 22:00:00.000000,PM25
13793,13000,2021-02-05 23:00:00.000000,PM25
13794,13000,2021-02-06 00:00:00.000000,PM25
13795,13000,2021-02-06 01:00:00.000000,PM25
13796,13000,2021-02-06 02:00:00.000000,PM25
13797,13000,2021-02-06 03:00:00.000000,PM25
13798,13000,2021-02-06 04:00:00.000000,PM25
13799,13000,2021-02-06 05:00:00.000000,PM25
13800,13000,2021-02-06 06:00:00.000000,PM25
13801,13000,2021-02-06 07:00:00.000000,PM25
13802,13000,2021-02-06 08:00:00.000000,PM25
13803,13000,2021-02-06 09:00:00.000000,PM25
13804,13000,2021-02-06 10:00:00.000000,PM25
13805,13000,2021-02-06 11:00:00.000000,PM25
13806,13000,2021-02-06 12:00:00.000000,PM25
13807,13000,2021-02-06 13:00:00.000000,PM25
13808,13000,2021-02-06 14:00:00.000000,PM25
13809,13000,2021-02-06 15:00:00.000000,PM25
13810,13000,2021-02-06 16:00:00.000000,PM25
13811,13000,2021-02-06 17:00:00.000000,PM25
13812,13000,2021-02-06 18:00:00.000000,PM25
13813,13000,2021-02-06 19:00:00.000000,PM25
13814,13000,2021-02-06 20:00:00.000000,PM25
13815,13000,2021-02-06 21:00:00.000000,PM25
13816,13000,2021-02-06 22:00:00.000000,PM25
13817,13000,2021-02-06 23:00:00.000000,PM25
13818,13000,2021-02-07 00:00:00.000000,PM25
13819,13000,2021-02-07 01:00:00.000000,PM25
13820,13000,2021-02-07 02:00:00.000000,PM25
13821,13000,2021-02-07 03:00:00.000000,PM25
13822,13000,2021-02-07 04:00:00.000000,PM25
13823,13000,2021-02-07 05:00:00.000000,PM25
13824,13000,2021-02-07 06:00:00.000000,PM25
13825,13000,2021-02-07 07:00:00.000000,PM25
13826,13000,2021-02-07 08:00:00.000000,PM25
13827,13000,2021-02-07 09:00:00.000000,PM25
13828,13000,2021-02-07 10:00:00.000000,PM25
13829,13000,2021-02-07 11:00:00.000000,PM25
13830,13000,2021-02-07 12:00:00.000000,PM25
13831,13000,2021-02-07 13:00:00.000000,PM25
13832,13000,2021-02-07 14:00:00.000000,PM25
13833,13000,2021-02-07 15:00:00.000000,PM25
13834,13000,2021-02-07 16:00:00.000000,PM25
13835,13000,2021-02-07 17:00:00.000000,PM25
13836,13000,2021-02-07 18:00:00.000000,PM25
13837,13000,2021-02-07 19:00:00.000000,PM25
13838,13000,2021-02-07 20:00:00.000000,PM25
13839,13000,2021-02-07 21:00:00.000000,PM25
13840,13000,2021-02-07 22:00:00.000000,PM25
13841,13000,2021-02-07 23:00:00.000000,PM25
13842,13000,2021-02-08 00:00:00.000000,PM25
13843,13000,2021-02-08 01:00:00.000000,PM25
13844,13000,2021-02-08 02:00:00.000000,PM25
13845,13000,2021-02-08 03:00:00.000000,PM25
13846,13000,2021-02-08 04:00:00.000000,PM25
13847,13000,2021-02-08 05:00:00.000000,PM25
13848,13000,2021-02-08 06:00:00.000000,PM25
13849,13000,2021-02-08 07:00:00.000000,PM25
13850,13000,2021-02-08 08:00:00.000000,PM25
13851,13000,2021-02-08 09:00:00.000000,PM25
13852,13000,2021-02-08 10:00:00.000000,PM25
13853,13000,2021-02-08 11:00:00.000000,PM25
13854,13000,2021-02-08 12:00:00.000000,PM25
13855,13000,2021-02-08 13:00:00.000000,PM25
13856,13000,2021-02-08 14:00:00.000000,PM25
13857,13000,2021-02-08 15:00:00.000000,PM25
13858,13000,2021-02-08 16:00:00.000000,PM25
13859,13000,2021-02-08 17:00:00.000000,PM25
13860,13000,2021-02-08 18:00:00.000000,PM25
13861,13000,2021-02-08 19:00:00.000000,PM25
13862,13000,2021-02-08 20:00:00.000000,PM25
13863,13000,2021-02-08 21:00:00.000000,PM25
13864,13000,2021-02-08 22:00:00.000000,PM25
13865,13000,2021-02-08 23:00:00.000000,PM25
13866,13000,2021-02-09 00:00:00.000000,PM25
13867,13000,2021-02-09 01:00:00.000000,PM25
13868,13000,2021-02-09 02:00:00.000000,PM25
13869,13000,2021-02-09 03:00:00.000000,PM25
13870,13000,2021-02-09 04:00:00.000000,PM25
13871,13000,2021-02-09 05:00:00.000000,PM25
13872,13000,2021-02-09 06:00:00.000000,PM25
13873,13000,2021-02-09 07:00:00.000000,PM25
13874,13000,2021-02-09 08:00:00.000000,PM25
13875,13000,2021-02-09 09:00:00.000000,PM25
13876,13000,2021-02-09 10:00:00.000000,PM25
13877,13000,2021-02-09 11:00:00.000000,PM25
13878,13000,2021-02-09 12:00:00.000000,PM25
13879,13000,2021-02-09 13:00:00.000000,PM25
13880,13000,2021-02-09 14:00:00.000000,PM25
13881,13000,2021-02-09 15:00:00.000000,PM25
13882,13000,2021-02-09 16:00:00.000000,PM25
13883,13000,2021-02-09 17:00:00.000000,PM25
13884,13000,2021-02-09 18:00:00.000000,PM25
13885,13000,2021-02-09 19:00:00.000000,PM25
13886,13000,2021-02-09 20:00:00.000000,PM25
13887,13000,2021-02-09 21:00:00.000000,PM25
13888,13000,2021-02-09 22:00:00.000000,PM25
13889,13000,2021-02-09 23:00:00.000000,PM25
13890,13000,2021-02-10 01:00:00.000000,PM25
13891,13000,2021-02-10 02:00:00.000000,PM25
13892,13000,2021-02-10 03:00:00.000000,PM25
13893,13000,2021-02-10 04:00:00.000000,PM25
13894,13000,2021-02-10 05:00:00.000000,PM25
13895,13000,2021-02-10 06:00:00.000000,PM25
13896,13000,2021-02-10 07:00:00.000000,PM25
13897,13000,2021-02-10 08:00:00.000000,PM25
13898,13000,2021-02-10 09:00:00.000000,PM25
13899,13000,2021-02-10 10:00:00.000000,PM25
13900,13000,2021-02-10 11:00:00.000000,PM25
13901,13000,2021-02-10 12:00:00.000000,PM25
13902,13000,2021-02-10 13:00:00.000000,PM25
13903,13000,2021-02-11 00:00:00.000000,PM25
13904,13000,2021-02-11 01:00:00.000000,PM25
13905,13000,2021-02-11 02:00:00.000000,PM25
13906,13000,2021-02-11 03:00:00.000000,PM25
13907,13000,2021-02-11 04:00:00.000000,PM25
13908,13000,2021-02-11 05:00:00.000000,PM25
13909,13000,2021-02-11 06:00:00.000000,PM25
13910,13000,2021-02-11 07:00:00.000000,PM25
13911,13000,2021-02-11 08:00:00.000000,PM25
13912,13000,2021-02-11 09:00:00.000000,PM25
13913,13000,2021-02-11 10:00:00.000000,PM25
13914,13000,2021-02-11 11:00:00.000000,PM25
13915,13000,2021-02-11 12:00:00.000000,PM25
13916,13000,2021-02-11 13:00:00.000000,PM25
13917,13000,2021-02-11 14:00:00.000000,PM25
13918,13000,2021-02-11 15:00:00.000000,PM25
13919,13000,2021-02-11 16:00:00.000000,PM25
13920,13000,2021-02-11 17:00:00.000000,PM25
13921,13000,2021-02-11 18:00:00.000000,PM25
13922,13000,2021-02-11 19:00:00.000000,PM25
13923,13000,2021-02-11 20:00:00.000000,PM25
13924,13000,2021-02-11 21:00:00.000000,PM25
13925,13000,2021-02-11 22:00:00.000000,PM25
13926,13000,2021-02-11 23:00:00.000000,PM25
13927,13000,2021-02-12 00:00:00.000000,PM25
13928,13000,2021-02-12 01:00:00.000000,PM25
13929,13000,2021-02-12 02:00:00.000000,PM25
13930,13000,2021-02-12 03:00:00.000000,PM25
13931,13000,2021-02-12 04:00:00.000000,PM25
13932,13000,2021-02-12 05:00:00.000000,PM25
13933,13000,2021-02-12 06:00:00.000000,PM25
13934,13000,2021-02-12 07:00:00.000000,PM25
13935,13000,2021-02-12 08:00:00.000000,PM25
13936,13000,2021-02-12 09:00:00.000000,PM25
13937,13000,2021-02-12 10:00:00.000000,PM25
13938,13000,2021-02-12 11:00:00.000000,PM25
13939,13000,2021-02-12 12:00:00.000000,PM25
13940,13000,2021-02-12 13:00:00.000000,PM25
13941,13000,2021-02-12 14:00:00.000000,PM25
13942,13000,2021-02-12 15:00:00.000000,PM25
13943,13000,2021-02-12 16:00:00.000000,PM25
13944,13000,2021-02-12 17:00:00.000000,PM25
13945,13000,2021-02-12 18:00:00.000000,PM25
13946,13000,2021-02-12 19:00:00.000000,PM25
13947,13000,2021-02-12 20:00:00.000000,PM25
13948,13000,2021-02-12 21:00:00.000000,PM25
13949,13000,2021-02-12 22:00:00.000000,PM25
13950,13000,2021-02-12 23:00:00.000000,PM25
13951,13000,2021-02-13 00:00:00.000000,PM25
13952,13000,2021-02-13 01:00:00.000000,PM25
13953,13000,2021-02-13 02:00:00.000000,PM25
13954,13000,2021-02-13 03:00:00.000000,PM25
13955,13000,2021-02-13 04:00:00.000000,PM25
13956,13000,2021-02-13 05:00:00.000000,PM25
13957,13000,2021-02-13 06:00:00.000000,PM25
13958,13000,2021-02-13 07:00:00.000000,PM25
13959,13000,2021-02-13 08:00:00.000000,PM25
13960,13000,2021-02-13 09:00:00.000000,PM25
13961,13000,2021-02-13 10:00:00.000000,PM25
13962,13000,2021-02-13 11:00:00.000000,PM25
13963,13000,2021-02-13 12:00:00.000000,PM25
13964,13000,2021-02-13 13:00:00.000000,PM25
13965,13000,2021-02-13 14:00:00.000000,PM25
13966,13000,2021-02-13 15:00:00.000000,PM25
13967,13000,2021-02-13 16:00:00.000000,PM25
13968,13000,2021-02-13 17:00:00.000000,PM25
13969,13000,2021-02-13 18:00:00.000000,PM25
13970,13000,2021-02-13 19:00:00.000000,PM25
13971,13000,2021-02-13 20:00:00.000000,PM25
13972,13000,2021-02-13 21:00:00.000000,PM25
13973,13000,2021-02-13 22:00:00.000000,PM25
13974,13000,2021-02-13 23:00:00.000000,PM25
13975,13000,2021-02-14 00:00:00.000000,PM25
13976,13000,2021-02-14 01:00:00.000000,PM25
13977,13000,2021-02-14 02:00:00.000000,PM25
13978,13000,2021-02-14 03:00:00.000000,PM25
13979,13000,2021-02-14 04:00:00.000000,PM25
13980,13000,2021-02-14 05:00:00.000000,PM25
13981,13000,2021-02-14 06:00:00.000000,PM25
13982,13000,2021-02-14 07:00:00.000000,PM25
13983,13000,2021-02-14 08:00:00.000000,PM25
13984,13000,2021-02-14 09:00:00.000000,PM25
13985,13000,2021-02-14 10:00:00.000000,PM25
13986,13000,2021-02-14 11:00:00.000000,PM25
13987,13000,2021-02-14 12:00:00.000000,PM25
13988,13000,2021-02-14 13:00:00.000000,PM25
13989,13000,2021-02-14 14:00:00.000000,PM25
13990,13000,2021-02-14 15:00:00.000000,PM25
13991,13000,2021-02-14 16:00:00.000000,PM25
13992,13000,2021-02-14 17:00:00.000000,PM25
