#,station,moment,variable,valeur
9289,12000,2021-01-25 06:00:00.000000,O3,19
9290,12000,2021-01-25 07:00:00.000000,O3,13
9291,12000,2021-01-25 08:00:00.000000,O3,10
9292,12000,2021-01-25 09:00:00.000000,O3,5
9293,12000,2021-01-25 10:00:00.000000,O3,9
9294,12000,2021-01-25 11:00:00.000000,O3,16
9295,12000,2021-01-25 12:00:00.000000,O3,20
9296,12000,2021-01-25 13:00:00.000000,O3,18
9297,12000,2021-01-25 14:00:00.000000,O3,22
9298,12000,2021-01-25 15:00:00.000000,O3,25
9299,12000,2021-01-25 16:00:00.000000,O3,28
9300,12000,2021-01-25 17:00:00.000000,O3,27
9301,12000,2021-01-25 18:00:00.000000,O3,22
9302,12000,2021-01-25 19:00:00.000000,O3,18
9303,12000,2021-01-25 20:00:00.000000,O3,18
9304,12000,2021-01-25 21:00:00.000000,O3,16
9305,12000,2021-01-25 22:00:00.000000,O3,18
9306,12000,2021-01-25 23:00:00.000000,O3,11
9307,12000,2021-01-26 00:00:00.000000,O3,19
9308,12000,2021-01-26 01:00:00.000000,O3,17
9309,12000,2021-01-26 02:00:00.000000,O3,12
9310,12000,2021-01-26 03:00:00.000000,O3,20
9311,12000,2021-01-26 04:00:00.000000,O3,11
9312,12000,2021-01-26 05:00:00.000000,O3,9
9313,12000,2021-01-26 06:00:00.000000,O3,14
9314,12000,2021-01-26 07:00:00.000000,O3,14
9315,12000,2021-01-26 08:00:00.000000,O3,10
9316,12000,2021-01-26 09:00:00.000000,O3,7
9317,12000,2021-01-26 10:00:00.000000,O3,9
9318,12000,2021-01-26 11:00:00.000000,O3,8
9319,12000,2021-01-26 12:00:00.000000,O3,15
9320,12000,2021-01-26 13:00:00.000000,O3,14
9321,12000,2021-01-26 14:00:00.000000,O3,11
9322,12000,2021-01-26 15:00:00.000000,O3,11
9323,12000,2021-01-26 16:00:00.000000,O3,14
9324,12000,2021-01-26 17:00:00.000000,O3,23
9325,12000,2021-01-26 18:00:00.000000,O3,23
9326,12000,2021-01-26 19:00:00.000000,O3,16
9327,12000,2021-01-26 20:00:00.000000,O3,14
9328,12000,2021-01-26 21:00:00.000000,O3,14
9329,12000,2021-01-26 22:00:00.000000,O3,15
9330,12000,2021-01-26 23:00:00.000000,O3,17
9331,12000,2021-01-27 00:00:00.000000,O3,18
9332,12000,2021-01-27 01:00:00.000000,O3,18
9333,12000,2021-01-27 02:00:00.000000,O3,21
9334,12000,2021-01-27 03:00:00.000000,O3,20
9335,12000,2021-01-27 04:00:00.000000,O3,18
9336,12000,2021-01-27 05:00:00.000000,O3,17
9337,12000,2021-01-27 06:00:00.000000,O3,20
9338,12000,2021-01-27 07:00:00.000000,O3,22
9339,12000,2021-01-27 08:00:00.000000,O3,22
9340,12000,2021-01-27 09:00:00.000000,O3,23
9341,12000,2021-01-27 10:00:00.000000,O3,23
9342,12000,2021-01-27 11:00:00.000000,O3,25
9343,12000,2021-01-27 12:00:00.000000,O3,26
9344,12000,2021-01-27 13:00:00.000000,O3,28
9345,12000,2021-01-27 14:00:00.000000,O3,28
9346,12000,2021-01-27 15:00:00.000000,O3,28
9347,12000,2021-01-27 16:00:00.000000,O3,27
9348,12000,2021-01-27 17:00:00.000000,O3,27
9349,12000,2021-01-27 18:00:00.000000,O3,24
9350,12000,2021-01-27 19:00:00.000000,O3,22
9351,12000,2021-01-27 20:00:00.000000,O3,20
9352,12000,2021-01-27 21:00:00.000000,O3,17
9353,12000,2021-01-27 22:00:00.000000,O3,12
9354,12000,2021-01-27 23:00:00.000000,O3,16
9355,12000,2021-01-28 00:00:00.000000,O3,1
9356,12000,2021-01-28 01:00:00.000000,O3,19
9357,12000,2021-01-28 02:00:00.000000,O3,22
9358,12000,2021-01-28 03:00:00.000000,O3,12
9359,12000,2021-01-28 04:00:00.000000,O3,9
9360,12000,2021-01-28 05:00:00.000000,O3,12
9361,12000,2021-01-28 06:00:00.000000,O3,19
9362,12000,2021-01-28 07:00:00.000000,O3,14
9363,12000,2021-01-28 08:00:00.000000,O3,12
9364,12000,2021-01-28 09:00:00.000000,O3,14
9365,12000,2021-01-28 10:00:00.000000,O3,12
9366,12000,2021-01-28 11:00:00.000000,O3,15
9367,12000,2021-01-28 12:00:00.000000,O3,18
9368,12000,2021-01-28 13:00:00.000000,O3,18
9369,12000,2021-01-28 14:00:00.000000,O3,19
9370,12000,2021-01-28 15:00:00.000000,O3,18
9371,12000,2021-01-28 16:00:00.000000,O3,9
9372,12000,2021-01-28 17:00:00.000000,O3,8
9373,12000,2021-01-28 18:00:00.000000,O3,4
9374,12000,2021-01-28 19:00:00.000000,O3,1
9375,12000,2021-01-28 20:00:00.000000,O3,1
9376,12000,2021-01-28 21:00:00.000000,O3,0
9377,12000,2021-01-28 22:00:00.000000,O3,1
9378,12000,2021-01-28 23:00:00.000000,O3,1
9379,12000,2021-01-29 00:00:00.000000,O3,20
9380,12000,2021-01-29 01:00:00.000000,O3,0
9381,12000,2021-01-29 02:00:00.000000,O3,1
9382,12000,2021-01-29 03:00:00.000000,O3,5
9383,12000,2021-01-29 04:00:00.000000,O3,14
9384,12000,2021-01-29 05:00:00.000000,O3,11
9385,12000,2021-01-29 06:00:00.000000,O3,11
9386,12000,2021-01-29 07:00:00.000000,O3,10
9387,12000,2021-01-29 08:00:00.000000,O3,10
9388,12000,2021-01-29 09:00:00.000000,O3,9
9389,12000,2021-01-29 10:00:00.000000,O3,14
9390,12000,2021-01-29 11:00:00.000000,O3,17
9391,12000,2021-01-29 12:00:00.000000,O3,13
9392,12000,2021-01-29 13:00:00.000000,O3,12
9393,12000,2021-01-29 14:00:00.000000,O3,14
9394,12000,2021-01-29 15:00:00.000000,O3,14
9395,12000,2021-01-29 16:00:00.000000,O3,15
9396,12000,2021-01-29 17:00:00.000000,O3,11
9397,12000,2021-01-29 18:00:00.000000,O3,9
9398,12000,2021-01-29 19:00:00.000000,O3,6
9399,12000,2021-01-29 20:00:00.000000,O3,8
9400,12000,2021-01-29 21:00:00.000000,O3,12
9401,12000,2021-01-29 22:00:00.000000,O3,16
9402,12000,2021-01-29 23:00:00.000000,O3,18
9403,12000,2021-01-30 00:00:00.000000,O3,1
9404,12000,2021-01-30 01:00:00.000000,O3,20
9405,12000,2021-01-30 02:00:00.000000,O3,23
9406,12000,2021-01-30 03:00:00.000000,O3,23
9407,12000,2021-01-30 04:00:00.000000,O3,23
9408,12000,2021-01-30 05:00:00.000000,O3,23
9409,12000,2021-01-30 06:00:00.000000,O3,22
9410,12000,2021-01-30 07:00:00.000000,O3,22
9411,12000,2021-01-30 08:00:00.000000,O3,21
9412,12000,2021-01-30 09:00:00.000000,O3,20
9413,12000,2021-01-30 10:00:00.000000,O3,22
9414,12000,2021-01-30 11:00:00.000000,O3,19
9415,12000,2021-01-30 12:00:00.000000,O3,18
9416,12000,2021-01-30 13:00:00.000000,O3,19
9417,12000,2021-01-30 14:00:00.000000,O3,19
9418,12000,2021-01-30 15:00:00.000000,O3,17
9419,12000,2021-01-30 16:00:00.000000,O3,19
9420,12000,2021-01-30 17:00:00.000000,O3,20
9421,12000,2021-01-30 18:00:00.000000,O3,15
9422,12000,2021-01-30 19:00:00.000000,O3,16
9423,12000,2021-01-30 20:00:00.000000,O3,6
9424,12000,2021-01-30 21:00:00.000000,O3,9
9425,12000,2021-01-30 22:00:00.000000,O3,1
9426,12000,2021-01-30 23:00:00.000000,O3,1
9427,12000,2021-01-31 00:00:00.000000,O3,14
9428,12000,2021-01-31 01:00:00.000000,O3,0
9429,12000,2021-01-31 02:00:00.000000,O3,0
9430,12000,2021-01-31 03:00:00.000000,O3,0
9431,12000,2021-01-31 04:00:00.000000,O3,0
9432,12000,2021-01-31 05:00:00.000000,O3,0
9433,12000,2021-01-31 06:00:00.000000,O3,0
9434,12000,2021-01-31 07:00:00.000000,O3,0
9435,12000,2021-01-31 08:00:00.000000,O3,2
9436,12000,2021-01-31 09:00:00.000000,O3,5
9437,12000,2021-01-31 10:00:00.000000,O3,10
9438,12000,2021-01-31 11:00:00.000000,O3,12
9439,12000,2021-01-31 12:00:00.000000,O3,19
9440,12000,2021-01-31 13:00:00.000000,O3,23
9441,12000,2021-01-31 14:00:00.000000,O3,20
9442,12000,2021-01-31 15:00:00.000000,O3,18
9443,12000,2021-01-31 16:00:00.000000,O3,19
9444,12000,2021-01-31 17:00:00.000000,O3,12
9445,12000,2021-01-31 18:00:00.000000,O3,6
9446,12000,2021-01-31 19:00:00.000000,O3,6
9447,12000,2021-01-31 20:00:00.000000,O3,6
9448,12000,2021-01-31 21:00:00.000000,O3,6
9449,12000,2021-01-31 22:00:00.000000,O3,11
9450,12000,2021-01-31 23:00:00.000000,O3,6
9451,12000,2021-02-01 00:00:00.000000,O3,22
9452,12000,2021-02-01 01:00:00.000000,O3,16
9453,12000,2021-02-01 02:00:00.000000,O3,17
9454,12000,2021-02-01 03:00:00.000000,O3,20
9455,12000,2021-02-01 04:00:00.000000,O3,26
9456,12000,2021-02-01 05:00:00.000000,O3,25
9457,12000,2021-02-01 06:00:00.000000,O3,26
9458,12000,2021-02-01 07:00:00.000000,O3,31
9459,12000,2021-02-01 08:00:00.000000,O3,27
9460,12000,2021-02-01 09:00:00.000000,O3,24
9461,12000,2021-02-01 10:00:00.000000,O3,20
9462,12000,2021-02-01 11:00:00.000000,O3,20
9463,12000,2021-02-01 12:00:00.000000,O3,25
9464,12000,2021-02-01 13:00:00.000000,O3,26
9465,12000,2021-02-01 14:00:00.000000,O3,27
9466,12000,2021-02-01 15:00:00.000000,O3,26
9467,12000,2021-02-01 16:00:00.000000,O3,25
9468,12000,2021-02-01 17:00:00.000000,O3,23
9469,12000,2021-02-01 18:00:00.000000,O3,20
9470,12000,2021-02-01 19:00:00.000000,O3,14
9471,12000,2021-02-01 20:00:00.000000,O3,15
9472,12000,2021-02-01 21:00:00.000000,O3,9
9473,12000,2021-02-01 22:00:00.000000,O3,19
9474,12000,2021-02-01 23:00:00.000000,O3,21
9475,12000,2021-02-02 00:00:00.000000,O3,25
9476,12000,2021-02-02 01:00:00.000000,O3,25
9477,12000,2021-02-02 02:00:00.000000,O3,28
9478,12000,2021-02-02 03:00:00.000000,O3,33
9479,12000,2021-02-02 04:00:00.000000,O3,31
9480,12000,2021-02-02 05:00:00.000000,O3,29
9481,12000,2021-02-02 06:00:00.000000,O3,29
9482,12000,2021-02-02 07:00:00.000000,O3,26
9483,12000,2021-02-02 08:00:00.000000,O3,21
9484,12000,2021-02-02 09:00:00.000000,O3,24
9485,12000,2021-02-02 10:00:00.000000,O3,26
9486,12000,2021-02-02 11:00:00.000000,O3,27
9487,12000,2021-02-02 12:00:00.000000,O3,26
9488,12000,2021-02-02 13:00:00.000000,O3,24
9489,12000,2021-02-02 14:00:00.000000,O3,22
9490,12000,2021-02-02 15:00:00.000000,O3,19
9491,12000,2021-02-02 16:00:00.000000,O3,20
9492,12000,2021-02-02 17:00:00.000000,O3,20
9493,12000,2021-02-02 18:00:00.000000,O3,21
9494,12000,2021-02-02 19:00:00.000000,O3,15
9495,12000,2021-02-02 20:00:00.000000,O3,18
9496,12000,2021-02-02 21:00:00.000000,O3,21
9497,12000,2021-02-02 22:00:00.000000,O3,21
9498,12000,2021-02-02 23:00:00.000000,O3,21
9499,12000,2021-02-03 00:00:00.000000,O3,18
9500,12000,2021-02-03 01:00:00.000000,O3,26
9501,12000,2021-02-03 02:00:00.000000,O3,26
9502,12000,2021-02-03 03:00:00.000000,O3,26
9503,12000,2021-02-03 04:00:00.000000,O3,27
9504,12000,2021-02-03 05:00:00.000000,O3,27
9505,12000,2021-02-03 06:00:00.000000,O3,25
9506,12000,2021-02-03 07:00:00.000000,O3,23
9507,12000,2021-02-03 08:00:00.000000,O3,17
9508,12000,2021-02-03 09:00:00.000000,O3,10
9509,12000,2021-02-03 10:00:00.000000,O3,19
9510,12000,2021-02-03 11:00:00.000000,O3,25
9511,12000,2021-02-03 12:00:00.000000,O3,24
9512,12000,2021-02-03 13:00:00.000000,O3,22
9513,12000,2021-02-03 14:00:00.000000,O3,22
9514,12000,2021-02-03 15:00:00.000000,O3,21
9515,12000,2021-02-03 16:00:00.000000,O3,21
9516,12000,2021-02-03 17:00:00.000000,O3,14
9517,12000,2021-02-03 18:00:00.000000,O3,7
9518,12000,2021-02-03 19:00:00.000000,O3,13
9519,12000,2021-02-03 20:00:00.000000,O3,14
9520,12000,2021-02-03 21:00:00.000000,O3,20
9521,12000,2021-02-03 22:00:00.000000,O3,18
9522,12000,2021-02-03 23:00:00.000000,O3,16
9523,12000,2021-02-04 00:00:00.000000,O3,22
9524,12000,2021-02-04 01:00:00.000000,O3,18
9525,12000,2021-02-04 02:00:00.000000,O3,24
9526,12000,2021-02-04 03:00:00.000000,O3,25
9527,12000,2021-02-04 04:00:00.000000,O3,23
9528,12000,2021-02-04 05:00:00.000000,O3,23
9529,12000,2021-02-04 06:00:00.000000,O3,20
9530,12000,2021-02-04 07:00:00.000000,O3,18
9531,12000,2021-02-04 08:00:00.000000,O3,16
9532,12000,2021-02-04 09:00:00.000000,O3,16
9533,12000,2021-02-04 10:00:00.000000,O3,16
9534,12000,2021-02-04 11:00:00.000000,O3,14
9535,12000,2021-02-04 12:00:00.000000,O3,21
9536,12000,2021-02-04 13:00:00.000000,O3,23
9537,12000,2021-02-04 14:00:00.000000,O3,22
9538,12000,2021-02-04 15:00:00.000000,O3,26
9539,12000,2021-02-04 16:00:00.000000,O3,27
9540,12000,2021-02-04 17:00:00.000000,O3,26
9541,12000,2021-02-04 18:00:00.000000,O3,24
9542,12000,2021-02-04 19:00:00.000000,O3,22
9543,12000,2021-02-04 20:00:00.000000,O3,21
9544,12000,2021-02-04 21:00:00.000000,O3,20
9545,12000,2021-02-04 22:00:00.000000,O3,21
9546,12000,2021-02-04 23:00:00.000000,O3,24
9547,12000,2021-02-05 00:00:00.000000,O3,19
9548,12000,2021-02-05 01:00:00.000000,O3,23
9549,12000,2021-02-05 02:00:00.000000,O3,24
9550,12000,2021-02-05 03:00:00.000000,O3,24
9551,12000,2021-02-05 04:00:00.000000,O3,25
9552,12000,2021-02-05 05:00:00.000000,O3,26
9553,12000,2021-02-05 06:00:00.000000,O3,28
9554,12000,2021-02-05 07:00:00.000000,O3,26
9555,12000,2021-02-05 08:00:00.000000,O3,21
9556,12000,2021-02-05 09:00:00.000000,O3,18
9557,12000,2021-02-05 10:00:00.000000,O3,24
9558,12000,2021-02-05 11:00:00.000000,O3,28
9559,12000,2021-02-05 12:00:00.000000,O3,29
9560,12000,2021-02-05 13:00:00.000000,O3,29
9561,12000,2021-02-05 14:00:00.000000,O3,30
9562,12000,2021-02-05 15:00:00.000000,O3,28
9563,12000,2021-02-05 16:00:00.000000,O3,29
9564,12000,2021-02-05 17:00:00.000000,O3,29
9565,12000,2021-02-05 18:00:00.000000,O3,27
9566,12000,2021-02-05 19:00:00.000000,O3,28
9567,12000,2021-02-05 20:00:00.000000,O3,27
9568,12000,2021-02-05 21:00:00.000000,O3,27
9569,12000,2021-02-05 22:00:00.000000,O3,24
9570,12000,2021-02-05 23:00:00.000000,O3,20
9571,12000,2021-02-06 00:00:00.000000,O3,28
9572,12000,2021-02-06 01:00:00.000000,O3,21
9573,12000,2021-02-06 02:00:00.000000,O3,22
9574,12000,2021-02-06 03:00:00.000000,O3,20
9575,12000,2021-02-06 04:00:00.000000,O3,20
9576,12000,2021-02-06 05:00:00.000000,O3,21
9577,12000,2021-02-06 06:00:00.000000,O3,21
9578,12000,2021-02-06 07:00:00.000000,O3,18
9579,12000,2021-02-06 08:00:00.000000,O3,16
9580,12000,2021-02-06 09:00:00.000000,O3,13
9581,12000,2021-02-06 10:00:00.000000,O3,13
9582,12000,2021-02-06 11:00:00.000000,O3,13
9583,12000,2021-02-06 12:00:00.000000,O3,18
9584,12000,2021-02-06 13:00:00.000000,O3,15
9585,12000,2021-02-06 14:00:00.000000,O3,10
9586,12000,2021-02-06 15:00:00.000000,O3,17
9587,12000,2021-02-06 16:00:00.000000,O3,22
9588,12000,2021-02-06 17:00:00.000000,O3,20
9589,12000,2021-02-06 18:00:00.000000,O3,20
9590,12000,2021-02-06 19:00:00.000000,O3,21
9591,12000,2021-02-06 20:00:00.000000,O3,22
9592,12000,2021-02-06 21:00:00.000000,O3,24
9593,12000,2021-02-06 22:00:00.000000,O3,25
9594,12000,2021-02-06 23:00:00.000000,O3,27
9595,12000,2021-02-07 00:00:00.000000,O3,31
9596,12000,2021-02-07 01:00:00.000000,O3,29
9597,12000,2021-02-07 02:00:00.000000,O3,29
9598,12000,2021-02-07 03:00:00.000000,O3,29
9599,12000,2021-02-07 04:00:00.000000,O3,27
9600,12000,2021-02-07 05:00:00.000000,O3,33
9601,12000,2021-02-07 06:00:00.000000,O3,32
9602,12000,2021-02-07 07:00:00.000000,O3,32
9603,12000,2021-02-07 08:00:00.000000,O3,31
9604,12000,2021-02-07 09:00:00.000000,O3,31
9605,12000,2021-02-07 10:00:00.000000,O3,32
9606,12000,2021-02-07 11:00:00.000000,O3,32
9607,12000,2021-02-07 12:00:00.000000,O3,32
9608,12000,2021-02-07 13:00:00.000000,O3,34
9609,12000,2021-02-07 14:00:00.000000,O3,35
9610,12000,2021-02-07 15:00:00.000000,O3,33
9611,12000,2021-02-07 16:00:00.000000,O3,33
9612,12000,2021-02-07 17:00:00.000000,O3,32
9613,12000,2021-02-07 18:00:00.000000,O3,29
9614,12000,2021-02-07 19:00:00.000000,O3,31
9615,12000,2021-02-07 20:00:00.000000,O3,33
9616,12000,2021-02-07 21:00:00.000000,O3,31
9617,12000,2021-02-07 22:00:00.000000,O3,31
9618,12000,2021-02-07 23:00:00.000000,O3,31
9619,12000,2021-02-08 00:00:00.000000,O3,28
9620,12000,2021-02-08 01:00:00.000000,O3,30
9621,12000,2021-02-08 02:00:00.000000,O3,29
9622,12000,2021-02-08 03:00:00.000000,O3,31
9623,12000,2021-02-08 04:00:00.000000,O3,32
9624,12000,2021-02-08 05:00:00.000000,O3,32
9625,12000,2021-02-08 06:00:00.000000,O3,31
9626,12000,2021-02-08 07:00:00.000000,O3,30
9627,12000,2021-02-08 08:00:00.000000,O3,29
9628,12000,2021-02-08 09:00:00.000000,O3,29
9629,12000,2021-02-08 10:00:00.000000,O3,29
9630,12000,2021-02-08 11:00:00.000000,O3,30
9631,12000,2021-02-08 12:00:00.000000,O3,31
9632,12000,2021-02-08 13:00:00.000000,O3,30
9633,12000,2021-02-08 14:00:00.000000,O3,30
9634,12000,2021-02-08 15:00:00.000000,O3,29
9635,12000,2021-02-08 16:00:00.000000,O3,28
9636,12000,2021-02-08 17:00:00.000000,O3,28
9637,12000,2021-02-08 18:00:00.000000,O3,27
9638,12000,2021-02-08 19:00:00.000000,O3,27
9639,12000,2021-02-08 20:00:00.000000,O3,27
9640,12000,2021-02-08 21:00:00.000000,O3,28
9641,12000,2021-02-08 22:00:00.000000,O3,29
9642,12000,2021-02-08 23:00:00.000000,O3,28
9643,12000,2021-02-09 00:00:00.000000,O3,25
9644,12000,2021-02-09 01:00:00.000000,O3,28
9645,12000,2021-02-09 02:00:00.000000,O3,28
9646,12000,2021-02-09 03:00:00.000000,O3,28
9647,12000,2021-02-09 04:00:00.000000,O3,28
9648,12000,2021-02-09 05:00:00.000000,O3,27
9649,12000,2021-02-09 06:00:00.000000,O3,27
9650,12000,2021-02-09 07:00:00.000000,O3,24
9651,12000,2021-02-09 08:00:00.000000,O3,21
9652,12000,2021-02-09 09:00:00.000000,O3,24
9653,12000,2021-02-09 10:00:00.000000,O3,28
9654,12000,2021-02-09 11:00:00.000000,O3,26
9655,12000,2021-02-09 12:00:00.000000,O3,28
9656,12000,2021-02-09 13:00:00.000000,O3,28
9657,12000,2021-02-09 14:00:00.000000,O3,28
9658,12000,2021-02-09 15:00:00.000000,O3,30
9659,12000,2021-02-09 16:00:00.000000,O3,30
9660,12000,2021-02-09 17:00:00.000000,O3,29
9661,12000,2021-02-09 18:00:00.000000,O3,28
9662,12000,2021-02-09 19:00:00.000000,O3,29
9663,12000,2021-02-09 20:00:00.000000,O3,30
9664,12000,2021-02-09 21:00:00.000000,O3,26
9665,12000,2021-02-09 22:00:00.000000,O3,24
9666,12000,2021-02-09 23:00:00.000000,O3,26
9667,12000,2021-02-10 00:00:00.000000,O3,23
9668,12000,2021-02-10 01:00:00.000000,O3,25
9669,12000,2021-02-10 02:00:00.000000,O3,23
9670,12000,2021-02-10 03:00:00.000000,O3,22
9671,12000,2021-02-10 04:00:00.000000,O3,21
9672,12000,2021-02-10 05:00:00.000000,O3,20
9673,12000,2021-02-10 06:00:00.000000,O3,19
9674,12000,2021-02-10 07:00:00.000000,O3,15
9675,12000,2021-02-10 08:00:00.000000,O3,11
9676,12000,2021-02-10 09:00:00.000000,O3,11
9677,12000,2021-02-10 10:00:00.000000,O3,16
9678,12000,2021-02-10 11:00:00.000000,O3,18
9679,12000,2021-02-10 12:00:00.000000,O3,20
9680,12000,2021-02-10 13:00:00.000000,O3,22
9681,12000,2021-02-10 14:00:00.000000,O3,23
9682,12000,2021-02-10 15:00:00.000000,O3,25
9683,12000,2021-02-10 16:00:00.000000,O3,24
9684,12000,2021-02-10 17:00:00.000000,O3,17
9685,12000,2021-02-10 18:00:00.000000,O3,17
9686,12000,2021-02-10 19:00:00.000000,O3,19
9687,12000,2021-02-10 20:00:00.000000,O3,26
9688,12000,2021-02-10 21:00:00.000000,O3,25
9689,12000,2021-02-10 22:00:00.000000,O3,24
9690,12000,2021-02-10 23:00:00.000000,O3,24
9691,12000,2021-02-11 00:00:00.000000,O3,30
9692,12000,2021-02-11 01:00:00.000000,O3,22
9693,12000,2021-02-11 02:00:00.000000,O3,20
9694,12000,2021-02-11 03:00:00.000000,O3,20
9695,12000,2021-02-11 04:00:00.000000,O3,23
9696,12000,2021-02-11 05:00:00.000000,O3,23
9697,12000,2021-02-11 06:00:00.000000,O3,21
9698,12000,2021-02-11 07:00:00.000000,O3,20
9699,12000,2021-02-11 08:00:00.000000,O3,18
9700,12000,2021-02-11 09:00:00.000000,O3,20
9701,12000,2021-02-11 10:00:00.000000,O3,22
9702,12000,2021-02-11 11:00:00.000000,O3,24
9703,12000,2021-02-11 12:00:00.000000,O3,25
9704,12000,2021-02-11 13:00:00.000000,O3,26
9705,12000,2021-02-11 14:00:00.000000,O3,26
9706,12000,2021-02-11 15:00:00.000000,O3,25
9707,12000,2021-02-11 16:00:00.000000,O3,25
9708,12000,2021-02-11 17:00:00.000000,O3,27
9709,12000,2021-02-11 18:00:00.000000,O3,29
9710,12000,2021-02-11 19:00:00.000000,O3,31
9711,12000,2021-02-11 20:00:00.000000,O3,30
9712,12000,2021-02-11 21:00:00.000000,O3,30
9713,12000,2021-02-11 22:00:00.000000,O3,30
9714,12000,2021-02-11 23:00:00.000000,O3,30
9715,12000,2021-02-12 00:00:00.000000,O3,27
9716,12000,2021-02-12 01:00:00.000000,O3,29
9717,12000,2021-02-12 02:00:00.000000,O3,29
9718,12000,2021-02-12 03:00:00.000000,O3,26
9719,12000,2021-02-12 04:00:00.000000,O3,19
9720,12000,2021-02-12 05:00:00.000000,O3,16
9721,12000,2021-02-12 06:00:00.000000,O3,14
9722,12000,2021-02-12 07:00:00.000000,O3,12
9723,12000,2021-02-12 08:00:00.000000,O3,8
9724,12000,2021-02-12 09:00:00.000000,O3,23
9725,12000,2021-02-12 10:00:00.000000,O3,27
9726,12000,2021-02-12 11:00:00.000000,O3,32
9727,12000,2021-02-12 12:00:00.000000,O3,31
9728,12000,2021-02-12 13:00:00.000000,O3,29
9729,12000,2021-02-12 14:00:00.000000,O3,30
9730,12000,2021-02-12 15:00:00.000000,O3,31
9731,12000,2021-02-12 16:00:00.000000,O3,28
9732,12000,2021-02-12 17:00:00.000000,O3,22
9733,12000,2021-02-12 18:00:00.000000,O3,21
9734,12000,2021-02-12 19:00:00.000000,O3,25
9735,12000,2021-02-12 20:00:00.000000,O3,25
9736,12000,2021-02-12 21:00:00.000000,O3,27
9737,12000,2021-02-12 22:00:00.000000,O3,30
9738,12000,2021-02-12 23:00:00.000000,O3,26
9739,12000,2021-02-13 00:00:00.000000,O3,12
9740,12000,2021-02-13 01:00:00.000000,O3,28
9741,12000,2021-02-13 02:00:00.000000,O3,24
9742,12000,2021-02-13 03:00:00.000000,O3,22
9743,12000,2021-02-13 04:00:00.000000,O3,25
9744,12000,2021-02-13 05:00:00.000000,O3,28
9745,12000,2021-02-13 06:00:00.000000,O3,28
9746,12000,2021-02-13 07:00:00.000000,O3,25
9747,12000,2021-02-13 08:00:00.000000,O3,27
9748,12000,2021-02-13 09:00:00.000000,O3,29
9749,12000,2021-02-13 10:00:00.000000,O3,29
9750,12000,2021-02-13 11:00:00.000000,O3,29
9751,12000,2021-02-13 12:00:00.000000,O3,27
9752,12000,2021-02-13 13:00:00.000000,O3,22
9753,12000,2021-02-13 14:00:00.000000,O3,20
9754,12000,2021-02-13 15:00:00.000000,O3,20
9755,12000,2021-02-13 16:00:00.000000,O3,20
9756,12000,2021-02-13 17:00:00.000000,O3,20
9757,12000,2021-02-13 18:00:00.000000,O3,19
9758,12000,2021-02-13 19:00:00.000000,O3,17
9759,12000,2021-02-13 20:00:00.000000,O3,15
9760,12000,2021-02-13 21:00:00.000000,O3,13
9761,12000,2021-02-13 22:00:00.000000,O3,12
9762,12000,2021-02-13 23:00:00.000000,O3,12
9763,12000,2021-02-14 00:00:00.000000,O3,16
9764,12000,2021-02-14 01:00:00.000000,O3,11
9765,12000,2021-02-14 02:00:00.000000,O3,10
9766,12000,2021-02-14 03:00:00.000000,O3,10
9767,12000,2021-02-14 04:00:00.000000,O3,10
9768,12000,2021-02-14 05:00:00.000000,O3,11
9769,12000,2021-02-14 06:00:00.000000,O3,11
9770,12000,2021-02-14 07:00:00.000000,O3,11
9771,12000,2021-02-14 08:00:00.000000,O3,12
9772,12000,2021-02-14 09:00:00.000000,O3,14
9773,12000,2021-02-14 10:00:00.000000,O3,16
9774,12000,2021-02-14 11:00:00.000000,O3,20
9775,12000,2021-02-14 12:00:00.000000,O3,22
9776,12000,2021-02-14 13:00:00.000000,O3,24
9777,12000,2021-02-14 14:00:00.000000,O3,24
9778,12000,2021-02-14 15:00:00.000000,O3,25
9779,12000,2021-02-14 16:00:00.000000,O3,25
9780,12000,2021-02-14 17:00:00.000000,O3,24
9781,12000,2021-02-14 18:00:00.000000,O3,23
9782,12000,2021-02-14 19:00:00.000000,O3,22
9783,12000,2021-02-14 20:00:00.000000,O3,21
9784,12000,2021-02-14 21:00:00.000000,O3,18
9785,12000,2021-02-14 22:00:00.000000,O3,17
9786,12000,2021-02-14 23:00:00.000000,O3,17
9787,12000,2021-02-15 00:00:00.000000,O3,20
9788,12000,2021-02-15 01:00:00.000000,O3,14
9789,12000,2021-02-15 02:00:00.000000,O3,11
9790,12000,2021-02-15 03:00:00.000000,O3,9
9791,12000,2021-02-15 04:00:00.000000,O3,9
9792,12000,2021-02-15 05:00:00.000000,O3,7
9793,12000,2021-02-15 06:00:00.000000,O3,3
9794,12000,2021-02-15 07:00:00.000000,O3,2
9795,12000,2021-02-15 08:00:00.000000,O3,4
9796,12000,2021-02-15 09:00:00.000000,O3,10
9797,12000,2021-02-15 10:00:00.000000,O3,16
9798,12000,2021-02-15 11:00:00.000000,O3,20
9799,12000,2021-02-15 12:00:00.000000,O3,23
9800,12000,2021-02-15 13:00:00.000000,O3,27
9801,12000,2021-02-15 14:00:00.000000,O3,28
9802,12000,2021-02-15 15:00:00.000000,O3,27
9803,12000,2021-02-15 16:00:00.000000,O3,26
9804,12000,2021-02-15 17:00:00.000000,O3,23
9805,12000,2021-02-15 18:00:00.000000,O3,16
9806,12000,2021-02-15 19:00:00.000000,O3,22
